id,created_at,retweet_count,user_screen_name,user_followers_count,user_location,hashtags,text
967549329325089000,2018-02-24 23:58:30,3,ChelleBen21,53,Ireland,"[""SexyIn5Words"", ""JakeBaron"", ""TolucaMendez"", ""NETFLIXforBandT"", ""HULUforBandT"", ""SYFYforBandT""]","As much as I wish @netflix was smart enough to snatch up #BaronAndToluca, maybe @hulu, @PrimeVideo or @SYFY will be?"
967549344575607000,2018-02-24 23:58:34,0,AndyMBurr,105,,[],#IrreplaceableYou on @netflix ???? I loved it
967549350741148000,2018-02-24 23:58:36,0,coltsmith2714,98,,[],@coltsmith2714 @SavageTV1 @LeonardRaymundo @eveirecarolina @TommyKeavy @its_willyu @netflix Not true. The lineup wa?
967549354667102000,2018-02-24 23:58:37,9,guerinsss,102,Argentina,"[""BARONandTOLUCA"", ""Dans""]",@Fastrunnas @yep_its_Jdeucey @agriff1979 @hausmuva @chancetherapper @cthagod @netflix Some of us can kill two birds?
967549372874613000,2018-02-24 23:58:41,0,soosgunner4,757,"Austin, TX",[],@RobSchneider @sternshow @adamcarolla @netflix How do you like my profile
967549383288877000,2018-02-24 23:58:43,3,kriselless,94,"Vancouver, BC, Canada","[""NetflixforBandT""]",@nevinmartell @EverythingSuxTV @netflix We just watched 3 eps last night.
967549391656583000,2018-02-24 23:58:45,0,JaRulzzz,1147,"Fairfield, CT",[],@davidchang and @netflix Thanks a lot! I needed to get shit done today and instead binge watched this amazing show!! ????
967549400938701000,2018-02-24 23:58:48,3,MatiasRicarte,117,[REDACTED],[],"RT @Hollistic3346: Waking up and remembering that #DirkGently is canceled. Please #SaveDirkGently, @netflix, I can?t go on without another?"
967549403794936000,2018-02-24 23:58:48,346,SagittarianMind,28072,The Galactic Center,"[""MahershalaAli"" ]","Just starting to watch @7SecondsNetflix on @netflix - anyone seen it? @imgersonr it's in Spanish, you'd love it!"
967549423965364000,2018-02-24 23:58:53,167,JyWheels,2179,"Columbus, OH ??Atlanta, GA","[""BRINGBACKBURNNOTICE""]",RT @VanityFair: What's new on @Netflix in March
967549433784226000,2018-02-24 23:58:55,0,Edges_N_Paris,750,"Paris, France",[],@Ryan_M_Unicomb @netflix I don?t know dude. Did you watch this film? It?s pretty ordinary.
967549458908140000,2018-02-24 23:59:01,195,trey_burchfield,293,"Franklin, TN",[],RT @roswellback: .@netflix : #ThoughtsWhenScrollingNetflix: WHY ISN'T B+T ON HERE YET?!?! RT IF YOU AGREE AND TAG MORE FRIENDS! #NETFLIXfor?
967549492840030000,2018-02-24 23:59:09,0,marci1165,2115,"Valley Stream, NY","[""Screenwriter""]",RT @roswellback: .@netflix 5 minutes is not enough! #NETFLIXforBandT (photo by @crashdowncom ??) #BANDT
967549495478247000,2018-02-24 23:59:10,0,RogueBloggur,211,"Mumbai, India",[],"RT @Winnie21: .@Netflix Sit back, have some tea and please give us #BandT!! #NetflixForBandT"
967549506916159000,2018-02-24 23:59:13,8,CarrieCnh12,1241,Toronto,"[""SaturdayNightSciFi"", ""ThePrestige""]",@wretchedophelia @netflix skbsjskahsjhsjs i know terrible boy
967549514952335000,2018-02-24 23:59:15,5732,chotttiiieee,206,,[],@GavinFree I found your pesticide flamethrower!! Check at around 30 minutes of @Stranger_Things on @netflix Its on season 2 episode 9
967549531784139000,2018-02-24 23:59:19,0,ma_jose_marques,219,Hyrule Field,[],RT @Loxley92: We are asking .@netflix .@hulu .@SYFY to please commission Baron and Toluca! #NETFLIXforBandT #Roswell
967549540227219000,2018-02-24 23:59:21,6,_Andrea_Ricca,2623,,[],RT @crashdowncom: Hey @Netflix! We would love to meet #BaronAndToluca soon... as well as Miles Sorrenti. There are mysteries that need to b?
967549543809212000,2018-02-24 23:59:22,4625,Nessandcompany,506,,[],Arranc¢ 2da #temporada de #Marseille en @netflix #Imperdible
967549548074856000,2018-02-24 23:59:23,0,macrobloq,460,United Kingdom,[],La palabra vicio se queda corta para la serie de #Los100 @netflix nudfff
967549617146597000,2018-02-24 23:59:39,5,SaraWalker92,2522,Waiting for Japril,"[""Roswell""]",Aye! This movie with @ReginaKing on @netflix called #SevenSeconds ????????????
967549623324856000,2018-02-24 23:59:41,0,ha_banero,410,New Jersey to New York,[],"@maadgab Since my petitioning of @netflix has proven unsuccessful, I may need to also take this route. ??"
967549623442264000,2018-02-24 23:59:41,0,starboy6ix,1550,"S?o Paulo, Brasil",[],@AtBunchLunch @CXGFans @rebeccabbrenner @CW_CrazyXGF @netflix @crazyexpod @CrazyXBFs @Girliekick @CEGNuancedPod?
967549651548295000,2018-02-24 23:59:47,18,Nikkitasevoli,691,Honduras,[],"RT @nastya_luben: From @HarryGamut 1. Materialising things, using mind power. 2. I'd turn into valuable @netflix worker who would say: ""#S?"
967549687501861000,2018-02-24 23:59:56,6020,chuumies,30,girl groups ? w1,[],LOS ODIO @NETFLIX @ESCRITORESYPRODUCTORESDEGILMOREGIRLS COMO LA SERIE VA A TERMINAR AS? AH
967549692803367000,2018-02-24 23:59:57,22,ReelSalman,525,"Los Angeles, CA","[""FlintTown""]",@oh_JodieBaby @coltsmith2714 @SavageTV1 @eveirecarolina @TommyKeavy @its_willyu @netflix I don?t think X-men have b?
967904749239534000,2018-02-25 23:30:49,0,ann_walker,364,,"[""Mute""]","RT @kishanicee: Dear @Netflix, can you add all seasons of Rugrats, Rock Power, All That, Sister Sister, Fresh Prince, Even Stevens, Kim Pos?"
967904816373649000,2018-02-25 23:31:05,28,luchavesxwp,289,,"[""XenaRevival"", ""XXisforXENA""]",Could not be more obsessed with @netflix new series @EverythingSuxTV !! It truly does not suck and is already one o?
967904822165955000,2018-02-25 23:31:07,6,kepnrstan,1392,"Jacare¡, Brasil",[],@SCJoson @expatina @PaintsNature @netflix Loved Episodes.
967904863643292000,2018-02-25 23:31:16,0,APARLIMAN44,26,,"[""creep"", ""creep2"", ""superiorsequel"", ""makemore""]","RT @shadowandact: REVIEW: @Netflix's #SevenSeconds is an acting master class for @ReginaKing and @RussellHornsby, alongside breakout newcom?"
967904864792666000,2018-02-25 23:31:17,0,bloomdreams_,30,"Natal, Brasil",[],@trayNTP @letterboxd @netflix @amazon @iTunes It works for iTunes (there will be a button to iTunes on the film pag?
967904915937952000,2018-02-25 23:31:29,0,mortalsdemise13,38,,[],RT @PeaceLoveHerbs: I been sayin this. Come on @Netflix
967904940499796000,2018-02-25 23:31:35,0,zarazorrilla1,24,Internet,[],"@ScorseseFanboy @ManMadeMoon @netflix Yes!! Great film, shocking it?s getting thrown in with the likes of BRIGHT an?"
967904966684836000,2018-02-25 23:31:41,5,jedeamjo,316,United States,"[""BandT"", ""NETFLIXforBandT"", ""HULUforBandT""]",RT @JamesBryin: I watched #WhenWeFirstMet on @netflix &amp; loved it so much. A week earlier &amp; I would have drafted it high on @thedraftpod?s #?
967905020136968000,2018-02-25 23:31:54,1,purviparwani,11649,"Loma Linda, CA",[],RT @peyton_kennedy: #EverythingSucks! is part of this @BuzzFeed quiz: Find Out What Your Sense Of Humour Is Based On Your Taste In @netflix?
967905068623147000,2018-02-25 23:32:05,0,WaymanMr,246,"Sacramento, CA","[""TheResistance"", ""Resistance""]",I think it's awesome @netflix brought back the soup!!! Well kinda. I grew up watching @joelmchale &amp; that show back?
967905069134959000,2018-02-25 23:32:05,15,shailenkp,19,,"[""Kafka""]",@KingBach @IAmDanniV @netflix I don't get what you saying @KingBach
967905118992478000,2018-02-25 23:32:17,0,philliprhancock,114,"Los Angeles, CA","[""MoviePerDayChallenge""]",@WeaponXKP21 @netflix @Crunchyroll Kdrama on @dramafever.
967905227243434000,2018-02-25 23:32:43,0,janessacimfl,112,Vancouver/Olympia,[],RT @TiffanyHaddish: @AphroditeYoung @netflix @amyschumer @moworldwide I already got a deal and I signed it way before she said a thing and?
967905242967888000,2018-02-25 23:32:47,0,sadistsalvator3,62,quoting damon salvatore,"[""TEOTFW""]",@cannedsweettea @RyBitz @netflix Tasty videos are more complex.
967905359628182000,2018-02-25 23:33:15,0,erinnowenby,313,"California, USA",[],RT @johnrouzaut2: Hey @netflix give us back Friday night lights you monsters
967905415903113000,2018-02-25 23:33:28,5,masiemonroe,169,California,[],Me after watching irreplaceable you @netflix
967905446043488000,2018-02-25 23:33:35,0,chelspugs,208,New Jersey,[],"@netflix @RiderStrong Saw you in everything sucks, must have felt good seeing that poster being torn down. #EverythingSucks"
967905482169078000,2018-02-25 23:33:44,0,andrewbduncan,654,"Cincinnati, OH",[],@SarpYilmazMX @netflixturkiye @03Medya @netflix Claro que ser  el indicado usted a decidido personificar a un actor?
967905536208499000,2018-02-25 23:33:57,7,SVURizzoli,820,"Indiana, USA","[""XenaRevival""]",RT @its_willyu: STOP. WRITING. AROUND. US. @netflix
967905551093965000,2018-02-25 23:34:00,2,DIMRukyo,180,Denver Co,[],RT @Javipaz_bm: Solo RT No FAV chic@s #Westandbyyou€agatayUlusoyNetflixYavuz @cagatayulusoyy @netflixturkiye @O3Medya @netflix
967905572510056000,2018-02-25 23:34:05,15,janinapanova,36834,"New York, NY","[""Humanity"", ""DeadlySirius""]",tbh @archerfxx is one of the only things that makes me laugh anymore please don?t remove it @netflix
967905615690465000,2018-02-25 23:34:16,0,karljordinson,660,"Newcastle Upon Tyne, England",[],Watching #Radius @netflix
967905636016157000,2018-02-25 23:34:21,10,jaggies2814,208,,"[""BandT""]",I know I?m late to the party but American Vandal is absolutely stunning ???? thank you @netflix.
967905648376713000,2018-02-25 23:34:24,11,srp_fma,191,En Todos Lados,"[""cagatayulusoyy"", ""€a?atayUlusoy"", ""Westandbyyou€agatayUlusoyNetflixYavuz""]",.@netflix what?cha waitin? for?? #NETFLIXforBandT
967905675446706000,2018-02-25 23:34:30,0,tysantowney,1069,Sydney,[],@stevebeste @expatina @PaintsNature @netflix Same. I'm watching Episodes right now. Creators of a successful Brit?
967905682610708000,2018-02-25 23:34:32,8,SVURizzoli,820,"Indiana, USA","[""XenaRevival"", ""XenitesUnite""]",@peyton_kennedy @BuzzFeed @netflix I've got Weird!!! #sotrue
967905720854344000,2018-02-25 23:34:41,0,falenkdwb,71126,Minneapolis,[],@ItsMsNicoleRyan @netflix I love this gif ??
967905779075428000,2018-02-25 23:34:55,4,sydneypedersenn,110,"Texas, USA",[],Everything Sucks @Netflix is the 2nd season of Freaks &amp; Geeks we?ve been waiting 20 years for. #iheartthe90s
967905783332721000,2018-02-25 23:34:56,0,Elisabeth_Rae_,435,Probably hiding,[],@netflix plz put big time rush or icarly on netflixxxx
967905784431632000,2018-02-25 23:34:56,0,vinisantiagop,151,"Teresina, Brasil",[],RT @SkylarAstin: Living for this reboot rn tbh?? #canubelieve!? @QueerEye @netflix #repost @therealannacamp ??
967905791935214000,2018-02-25 23:34:58,0,falenkdwb,71126,Minneapolis,[],@moworldwide @TiffanyHaddish @AphroditeYoung @netflix @amyschumer Your reply was everything.
967905830560522000,2018-02-25 23:35:07,0,waliyahhhalaine,1550,828 ?? 336,[],RT @moworldwide: @TiffanyHaddish @AphroditeYoung @netflix @amyschumer You've done nothing wrong my sister. You KEEP SHINING! I am proud of?
967905833433682000,2018-02-25 23:35:08,0,AnthonyShannon2,299,"Roscommon, Ireland",[],Trying to complete my Paperwork and watch #SevenSeconds on @Netflix at the same time was a bad idea. I?m an emotional wreck ?? #sogood
967905876639023000,2018-02-25 23:35:18,0,Raaachael_,194,,[],"A movie with Alexander Skarsgard , Paul Rudd and Justin Theroux!!? Thank you @netflix"
967905878790885000,2018-02-25 23:35:18,0,FUTMacaroon,13,"Scotland, United Kingdom",[],"@davidchang and @netflix ?s Ugly Delicious is brilliant (funny and touching, especially the episode on home cooking?"
967905884625043000,2018-02-25 23:35:20,0,nbarillas28,395,"Miami Lakes, FL","[""NowStillWatching""]",RT @MARBEAR333: It didn?t get advertised! #RenewGypsy @hulu @Netflixhelps @netflix @amazon @lnr516 @hbo @showtime @Working_Title
967905987716936000,2018-02-25 23:35:44,0,NarcoticMedley,36,Minneapolis MN,[],Binged on Re:Mind on @netflix yesterday. Looking forward to my lunch break to finish off the season #sogood #japanesethrillers
967905991856706000,2018-02-25 23:35:45,0,tmiller0703,7,,"[""boycottnetflix""]",@PeaceLoveHerbs @netflix Exactly
967906011205067000,2018-02-25 23:35:50,24,wolfangelb4u,182,"Tennessee, USA","[""SevenSeconds""]",@webgirlmorgan @netflix Everything Sucks!!!
967906023469183000,2018-02-25 23:35:53,0,kristi2homas,185,"Michigan, USA",[],When we first met is definitely one of my favorite Netflix movies now?? @netflix
967906037327127000,2018-02-25 23:35:56,0,dianakelly,3609,"New York, NY","[""Sleep""]",@netflix can you please put M*A*S*H on your service.
967906067526144000,2018-02-25 23:36:03,1,alyssa_caitlynn,1128,b springs,[],I don?t know what else to say about @netflix Mute other than ?...?
967906072861315000,2018-02-25 23:36:05,0,dr2red,165,"Ontario, Canada",[],@expatina @SCJoson @PaintsNature @netflix Hated S 1 E 1 of Pesky Blinders. Maybe I should give it another chance.
967906124212163000,2018-02-25 23:36:17,0,KyleighWegener,690,Michigan,[],@IAmDanniV @netflix ??
967906159280710000,2018-02-25 23:36:25,0,Netflixhelps,195069,,[],@BrettSpeck @netflix Zootopia is a critically acclaimed movie that deserves better than this kind of treatment
967906163294601000,2018-02-25 23:36:26,0,BekaOurs,56,United States,"[""royalhearts""]","RT @frankenprice: @katbrad @netflix we're ready to change some lives, but refuse to say if it's for better or worse"
967906200137490000,2018-02-25 23:36:35,0,coreyteich,183,NYC,[],I watched #WhenWeFirstMet on @netflix &amp; loved it so much. A week earlier &amp; I would have drafted it high on?
967906212330267000,2018-02-25 23:36:38,0,uncherishd,5778,QRO,[],"RT @Superman1078: OK , got my ps4 wwe network dialed in , controller charging. Now I'm gonna watch 2 hrs worth of @netflix while I wait fo?"
967906253568606000,2018-02-25 23:36:48,0,MaggieButera,168,usa,[],"A child growing up with @netflix asks, ?What are these big boxes?? #DVDs"
967906321797394000,2018-02-25 23:37:04,5354,MishasLilJester,1814,Arkham Asylum,[],RT @drunk_high_lust: @netflix bring back GYPSY. Bring back SYDNEY
967906322674082000,2018-02-25 23:37:04,0,str8edge101,126,The Great White North,"[""FullMetalAlchemist""]",RT @BrettSpeck: Good afternoon to everyone except the employees that are having zootopia taken off of Netflix @netflix
967906380115071000,2018-02-25 23:37:18,0,prettyperseids,12,Night Vale,[],I Got A Message Saying My Plan Was Updated Per My Request &amp; I Never Even Updated It ? Now My Netflix Is $10.99 A Month ! WTF @netflix
967906394568561000,2018-02-25 23:37:21,0,skarsgaholic,331,Being responsible & shee-it,[],She do seem to be all about this case instead of her son #thekilling @netflix
967906398578373000,2018-02-25 23:37:22,0,AlienBeeNews,9742,Brian Shirley,"[""AlteredCarbon"", ""nowwatching"", ""telfie""]","@katbrad @netflix we're ready to change some lives, but refuse to say if it's for better or worse"
967906426373976000,2018-02-25 23:37:29,0,emmanorth16,241,,[],@idanyasioux @netflix I'll check it out :) thanks
967906484972536000,2018-02-25 23:37:43,0,Potatoking421,44,,[],@arielmortman @GreenhouseAc @netflix Yup
967906508263617000,2018-02-25 23:37:49,0,MaryElizabethK9,66,West Virginia,[],Saw two terrific films #directedbyWomen this past week? highly recommended &amp; both are on @Netflix! #ViceroysHouse?
967906510868238000,2018-02-25 23:37:49,1177,sassexnach,2666,"??????????, s???? ??s???s????",[],Alright @netflix you finally found a way for me to hate @djpaulrudd Mute was phenomenal
967906590694113000,2018-02-25 23:38:08,1,mustgetlonely,1170,,[],RT @haley13white: I need @netflix to put the rest of season 5 of the fosters up!!!
967906591717708000,2018-02-25 23:38:08,5,jasminecannot,609,den10 TX | ?? | ???? | she/her,[],RT @joelmchale: #PizzaGhost #TheJoelMcHaleShowWithJoelMcHale @netflix streaming now!
967906630116561000,2018-02-25 23:38:18,39,angry_nb_alien,22,"Elyria, OH","[""Dismissed""]",@Corey_Champagne @netflix That would be great is there a seconds series being commissioned? I so hope so!
967906659891728000,2018-02-25 23:38:25,1,mrlawsonpants,931,"Los Angeles, CA",[],"@PFBoone @KyleCoxPFB Why wont @netflix secure the rights to ""Terrace House: Boys ? Girls Next Door"" and release it in the US?"
967906662026793000,2018-02-25 23:38:25,0,doppleware,87,Israel,[],@PsychoPanda0524 @netflix It's on Hulu! If you're a student you get Spotify and free Hulu for 4.99!!
967906672382501000,2018-02-25 23:38:28,167,MedusaMansaMusa,250,"Kentucky, USA","[""BRINGBACKBURNNOTICE""]",RT @nickwax: @MacKenziePMusic Just sitting here waiting for @netflix network #RenewTravelers
967906700450820000,2018-02-25 23:38:34,0,RecklessRani,1134,New York City ?,"[""WhenWeFirstMet""]",Hey @netflix can you add Workaholics to tv shows? Thanks ????
967906715218928000,2018-02-25 23:38:38,0,ORly_Fred,54,"Cocoa, Florida",[],#HowAboutAsians? @netflix @CW_Riverdale @RiverdaleWriter @TheCW @kj_apa @CamilaMendes @lilireinhart @colesprouse?
967906767291240000,2018-02-25 23:38:50,0,iamManic,571,Fifth dimension ,[],@IroczBeats @netflix No it's was a horror comedy it's was like the movie the omen but funny
967906776258671000,2018-02-25 23:38:52,0,OhMyMithrandir,2054,"Austin, TX",[],New Favorite Conspiracy Theory: @netflix inflates the rating of their content. Then only after watching does aforem?
967906831153574000,2018-02-25 23:39:06,377,keslieofthesea,11954,"Arizona, USA",[],"Saw @mute, it was Amazing. Thx @netflix"
967906841006047000,2018-02-25 23:39:08,0,KnowMadness1991,17,"Georgia, USA","[""EverythingSucks""]","RT @netflix: When Letitia Wright gets behind the wheel, you know something badass is about to happen."
967906847595274000,2018-02-25 23:39:09,1,sydneyybeee,719,studio city tattoo,[],"Just figured out Ghostbusters 1 and 2 are coming to @netflix March 1st, SCORE!"
967906876661883000,2018-02-25 23:39:16,14003,Awesomender_42,77,Puerto Rico,[],I just finished S2 of @DirkGentlyBBCA and I want to believe that everything is connected and we will watch more of?
967906919557075000,2018-02-25 23:39:27,1,Libbybyerley1,54,,[],RT @ulusoy_ar: #Westandbyyou€a?atayUlusoyNetflixYavuz @cagatayulusoyy @netflix @netflixturkiye @03Medya
967906936598516000,2018-02-25 23:39:31,16,BeMyOnlyReason,470,Argentina,"[""SevenSeconds""]","@karljordinson @netflix Hey Karl, thank you! I?m love to sign something I?m not sure how to get it done, let me talk with my team."
967906938800558000,2018-02-25 23:39:31,5732,Torres3____,1752,Gotham,[],@moworldwide?s I Coulda Been Your Cellmate is on @netflix now.
967906961001013000,2018-02-25 23:39:37,89,illMac54,301,"Jersey City, NJ",[],Watching @Netflix @ThePeakyBlinder eating a #grilledchicken #caesarsalad ?? + ???
967906967107789000,2018-02-25 23:39:38,0,TJ_Heath,136,,"[""awesome""]",RT @arielmortman: Is the binge still happening? @GreenhouseAc @netflix #HayleyWoods #ravensrule
967907017955328000,2018-02-25 23:39:50,0,itsmehaiden,67,"California, USA",[],@SevenSecondsTV @netflix This is SO good. About time Netflix !
967907054672339000,2018-02-25 23:39:59,5,mohearts2run,50,Chicagoland,[],"YEs, please make it happen @netflix. This show is amazing!"
967907084863001000,2018-02-25 23:40:06,0,trayNTP,850,"Cary, N.C.","[""AppleTV""]",@davidchang @uglydelicious @netflix This is a beautiful series! Nice to see @azizansari
967907139451871000,2018-02-25 23:40:19,0,waytoostupid,98,,[],RT @pymkmovie: #ICYMI ?People You May Know? will be available on @netflix next week! Stay tuned for the link to add to your watchlist! #Pe?
967907144875020000,2018-02-25 23:40:20,0,iannfromohio,1418,"Cincinnati, OH",[],"The photo below is a snippet taken from the plot described on the official B+T website, Vi?"
967907195257057000,2018-02-25 23:40:32,0,americanrep,19658,"Harvard Square, Cambridge, MA",[],"RT @BoobsRadley: HEY @NETFLIX PLEASE MAKE MORE QUEER EYE, THE PRESENT AMOUNT IS NOT ENOUGH QUEER EYE"
967907251288728000,2018-02-25 23:40:46,15,polishuk52,66,,"[""Westandbyyou€agatayUlusoyNetflixYavuz""]",RT @BradPaquin1: I'm not bothered by the fact that my wife is binge watching #50WaysToKillYourLover on @netflix .. it's the three pages of?
967907251523604000,2018-02-25 23:40:46,0,pavmnt,264,2:33 11/4/15,[],HELLO @NETFLIX JUST DROPPING IN 2 SAY THAT ONE SAY AT A TIME BETTER BE RENEWED FOR 10 MORE SEASONS OKAY? okay thx ??
967907287342907000,2018-02-25 23:40:54,0,WeaponXKP21,2138,"Earth-616, PA",[],@masiemonroe @honey_crazygirl @SoDaCookSon @AlexLesha3 @HJH_Alex @MARBEAR333 @treesarelife2 @easy_tigers @s13965019?
967907297027600000,2018-02-25 23:40:57,0,jvilcapoma,28,En el mejor momento ... ahora,[],"hey @netflix if you?re wondering, @frankenprice and i are almost too available for lesbian queer eye"
967907364065153000,2018-02-25 23:41:13,2,GeorgieMc112454,20,United States,"[""SaveTheFosters""]",why you ain't promoting 7 seconds like you do your other shows?¨ this show is gold. @netflix
967907366535680000,2018-02-25 23:41:13,0,cbrennan04,10,"Springfield, VA",[],@netflix well it?s about time. You finally have a really good series. @SevenSecondsTV again!
967907547280798000,2018-02-25 23:41:56,0,stephlpham,944,between reality & dreams,[],Our account has been hacked for 2 wks and @netflix won?t do anything to fix it. Someone in Puerto Rico enjoys our account. Outrageous!
967907590188552000,2018-02-25 23:42:07,0,AndreBaruch,399,Brasil Belo Horizonte,"[""RastrosdeumSequestro""]",Lets make sure we support @ReginaKing in #7Seconds on @netflix #BlackPanther
967907592977699000,2018-02-25 23:42:07,1050,Kelcey_Lately,885,"New York, NY",[],Currently searching for a support group from watching the movie Irreplaceable You on @Netflix
967907664553325000,2018-02-25 23:42:24,0,Maj_G,399,"Grand Canyon, AZ",[],@netflix you guys should do a @realmadriden series just like you guys did for @juventusfcen ????
967907745730089000,2018-02-25 23:42:44,0,Marcandcookies,192,"Rehoboth Beach, DE","[""trailerparkboys"", ""maron""]",RT @LaniBandz: Bring back bobs burgers or ima kill myself @netflix
967907750570349000,2018-02-25 23:42:45,0,macauley_hayes,70,England,[],@RLD_MSEd @ScandalABC @netflix I'm looking forward to the new show @byshondaland...@Station19 with a Latina protagonist. #shondaland
967907759298621000,2018-02-25 23:42:47,0,Kas_Bradley,107,"The Colony, TX",[],@netflix please do not remove @DisneyZootopia from Netflix on 3/20 I beg of you!!!! The message that movie sends is?
967907778634355000,2018-02-25 23:42:51,0,Stef_Busch,273,,[],"GODLESS on Netflix is really good, a must watch. Good writing, good acting, not hopeless or utterly depressing li?"
967907790802047000,2018-02-25 23:42:54,0,_mareenalynn,206,"Big Rapids, MI",[],we love lukas @heretv @HereMediaInc @AmazonVideo @netflix @hulu @Showtime @showcasedotca #WeWantEyewitnessSeason2
967907797265474000,2018-02-25 23:42:56,0,Pumpkin_Marie,10,,"[""PRETTYLITTLELIARS"", ""WeekendVibes""]",@netflix BRING ONE TREE HILL BACK ! ??
967907829494571000,2018-02-25 23:43:04,0,mckenzguevarez,121,,[],Me AFTER I saw @Netflix's #ReBoot trailer. Brand new #reaction coming tomorrow on @YouTube. @NelvanaEnt
967907896011915000,2018-02-25 23:43:19,0,drgoddess,26879,"Pittsburgh, PA",[],"RT @danabacon: Sending this your way, @netflix - give this great show the third season it deserves! #SaveDirkGently #HolisticRaffle"
967907999040799000,2018-02-25 23:43:44,0,Sssimone8147,114,"Hannover, Germany",[],@ItsAkaTTV @Damien_C76 @its_willyu @MatthewACherry @netflix Kinda racist that you would have a problem with Mexican?
967908021820117000,2018-02-25 23:43:49,0,PeaceLoveHerbs,110066,DM FOR ADS,[],"I know its history, but I feel @netflix sensationalizes the Nazi Party. Let's stop giving this old regimen life in?"
967908023229387000,2018-02-25 23:43:50,24,folklore_ltd,20,"Nairobi, Kenya","[""TheOutsider""]","Just noticed that @netflix changed the wording of 'Queue' to 'List', guess people are too dumbed down to know that they're the same thing."
967908057316516000,2018-02-25 23:43:58,0,nickissacutie,340,married to @carlthangs,[],I want to thank @netflix for still having Phineas and Ferb on Netflix ????
967908099049718000,2018-02-25 23:44:08,0,Juliet_NotToday,68,,[],RT @mrlawsonpants: #Versailles season 2 now on @netflix!
967908110449938000,2018-02-25 23:44:11,0,NotNowImReading,991,"Miami, Florida",[],@falenkdwb @BMileskiKFAN @netflix I?m sure you know people...
967908186056479000,2018-02-25 23:44:29,0,TijanieGarcia,586,"Youngstown, OH",[],@Corey_Champagne @netflix @IsaEspada__
967908210895180000,2018-02-25 23:44:34,0,andrew_mattice,46,"Minneapolis, MN",[],"Hey @netflix! Please please please please please give me 1,000 more seasons of @OneDayAtATime! Just finished season?"
967908218293883000,2018-02-25 23:44:36,5,RealitySweets,88,,"[""Versailles""]",@netflix why did you take down White Chicks?!?!?!??!?!?!!?!??!! I'm going to have a BF??????????... I'm going to write a letter!!!!
967908273574830000,2018-02-25 23:44:49,0,DreMendozaa,185,,[],"IM NOT SORRY, WHAT THE FUCK IS THIS @netflix"
967908326611833000,2018-02-25 23:45:02,0,TacoState,78,,[],RT @IndieWire: #TheOutsider Trailer: Jared Leto Becomes a Yakuza Killing Machine in @netflix Original
967908361122583000,2018-02-25 23:45:10,0,grayscalecrash,1311,"Massachusetts, USA",[],@macauley_hayes @netflix Until then I?m on strike
967908377601954000,2018-02-25 23:45:14,0,wesleywhatwhat,544,the atl,[],@ManMadeMoon @phoenixandbeau @SteeleWars @rianjohnson @netflix Was the Q+A filmed by any chance? Wannnaaaaa seeeeee!!! *sulk*
967908396807569000,2018-02-25 23:45:19,19,brettksnider,57,"New Westminster, British Columbia","[""SaveDirkGently"", ""HolisticRaffle""]","@Lamar_Alphonso @netflix @moworldwide You're welcome! I hope Mo'Nique's team pays attention to those views and uses the data, accordingly!"
967908402855752000,2018-02-25 23:45:20,0,Maj_G,399,"Grand Canyon, AZ","[""ReBoot"", ""reaction""]",This show literally kills me and idk why @netflix hasn?t put it back on
967908468299530000,2018-02-25 23:45:36,0,AndersonLacee,398,,[],Watching #PRETTYLITTLELIARS on @netflix @traffikmovie @spobyypll @mecassidytanner #WeekendVibes are almost over?
967908482182779000,2018-02-25 23:45:39,0,save_eyewitness,31,,"[""WeWantEyewitnessSeason2""]",@sabrina_timmer @netflix Same!! ??
967908514525078000,2018-02-25 23:45:47,0,PatWilsonInfo,2069,NY / NJ,[],Why is there only 10 episodes of Ozark ?? @netflix why do you do this to us!
967908525589529000,2018-02-25 23:45:50,0,RLeneee,111,"Linden, NJ",[],@TheQuigster96 @netflix Aww thanks. You too!
967908533126750000,2018-02-25 23:45:51,0,LeslieBell80,857,"Manhattan, KS","[""shondaland""]",@PeaceLoveHerbs @netflix If they made this then I?d reactive my account
967908581420028000,2018-02-25 23:46:03,3,bpkamilla,920,MIA,[],Just found #trailerparkboys &amp; #maron on @netflix Yay!
967908607147823000,2018-02-25 23:46:09,0,trunkzz1987,288,"Chicago, IL",[],@NelvanaEnt @netflix @worldscreen That's not a reimagining of ReBoot - it's a reboot of SuperHuman Samurai Syber-Sq?
967908802493403000,2018-02-25 23:46:56,0,diaz_raiyne,27,Everywhere,[],RT @netflix: food baby
967908806297563000,2018-02-25 23:46:56,0,mod_qs,236,Not at Work,"[""7Seconds"", ""BlackPanther""]","Adoro ver filmes de suspense, mas sempre morre de susto kkkk #RastrosdeumSequestro original da @netflix"
967908812257546000,2018-02-25 23:46:58,0,asliboogie,19,,[],@CherylBurke @SHO_Shameless Did you watch @netflix @QueerEye yet cause it is amazing! So uplifting and all around feel good.
967908939680580000,2018-02-25 23:47:28,0,Gina_K92,9,"Florida, USA",[],@netflix any idea when Occupied Season 2 will be available? #
967909002012254000,2018-02-25 23:47:43,0,fonzwolf,758,jawja/new yawk/jawzy,[],RT @pattyandteresa: #SaveTheFosters @TheFostersTV @netflix @bensherwood @kareyburke Nothing is as relevant as The Fosters on TV for these p?
